,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
503072,1970-01-19T21:05:36.061226,75935.39622641509,2.220762354416135e-09
503073,1970-01-19T21:05:36.212170,75935.54716981133,2.377646572762551e-09
503074,1970-01-19T21:05:36.363113,75935.69811320755,1.505785542244386e-09
503081,1970-01-19T21:05:37.419717,75936.75471698113,8.997816264446701e-10
503082,1970-01-19T21:05:37.570660,75936.90566037736,1.1044479476325795e-09
503089,1970-01-19T21:05:38.627264,75937.96226415095,9.744199180587718e-10
503090,1970-01-19T21:05:38.778208,75938.11320754717,1.0154517995518356e-09
503114,1970-01-19T21:05:42.400849,75941.7358490566,1.2865849721020824e-09
503115,1970-01-19T21:05:42.551792,75941.88679245283,1.757962945827859e-09
503116,1970-01-19T21:05:42.702736,75942.03773584905,1.3726804204493775e-09
503129,1970-01-19T21:05:44.665000,75944.0,1.3332516350617586e-09
503130,1970-01-19T21:05:44.815943,75944.15094339622,1.578566850327952e-09
503131,1970-01-19T21:05:44.966887,75944.30188679245,9.397733344728864e-10
503148,1970-01-19T21:05:47.532925,75946.8679245283,1.4184255205981226e-09
503149,1970-01-19T21:05:47.683868,75947.01886792453,1.397178705967428e-09
503157,1970-01-19T21:05:48.891415,75948.22641509434,1.4054260458032563e-09
503158,1970-01-19T21:05:49.042358,75948.37735849057,1.286308473632085e-09
503193,1970-01-19T21:05:54.325377,75953.6603773585,9.719296689779743e-10
503194,1970-01-19T21:05:54.476321,75953.81132075471,1.2786561647731924e-09
503195,1970-01-19T21:05:54.627264,75953.96226415095,1.1332072394796922e-09
503204,1970-01-19T21:05:55.985755,75955.32075471699,9.841635664035531e-10
503241,1970-01-19T21:06:01.570660,75960.90566037736,9.52351832777617e-10
503281,1970-01-19T21:06:07.608396,75966.94339622642,9.171967158909751e-10
503288,1970-01-19T21:06:08.665000,75968.0,1.0853964455720715e-09
503289,1970-01-19T21:06:08.815943,75968.15094339622,1.0022074190345238e-09
503312,1970-01-19T21:06:12.287642,75971.62264150943,9.00946695962336e-10
503313,1970-01-19T21:06:12.438585,75971.77358490566,1.4667387006729795e-09
503314,1970-01-19T21:06:12.589528,75971.92452830188,1.4968180509888715e-09
503315,1970-01-19T21:06:12.740472,75972.07547169812,9.527983535484307e-10
503327,1970-01-19T21:06:14.551792,75973.88679245283,1.1603733311795603e-09
503328,1970-01-19T21:06:14.702736,75974.03773584905,1.736127911582648e-09
503329,1970-01-19T21:06:14.853679,75974.18867924529,1.5499376820079463e-09
503335,1970-01-19T21:06:15.759340,75975.09433962264,1.18831120929425e-09
503336,1970-01-19T21:06:15.910283,75975.24528301887,1.2614343057746167e-09
503344,1970-01-19T21:06:17.117830,75976.45283018867,1.434719317563493e-09
503345,1970-01-19T21:06:17.268774,75976.60377358491,1.68049079179301e-09
503346,1970-01-19T21:06:17.419717,75976.75471698113,1.3703013955305e-09
503347,1970-01-19T21:06:17.570660,75976.90566037736,9.356662796804303e-10
503350,1970-01-19T21:06:18.023491,75977.35849056604,9.877720068380484e-10
503351,1970-01-19T21:06:18.174434,75977.50943396226,9.179110142407143e-10
503378,1970-01-19T21:06:22.249906,75981.58490566038,1.4694762560894495e-09
503379,1970-01-19T21:06:22.400849,75981.7358490566,1.6621746973858563e-09
503380,1970-01-19T21:06:22.551792,75981.88679245283,1.263974446786545e-09
503394,1970-01-19T21:06:24.665000,75984.0,9.784767652632267e-10
503395,1970-01-19T21:06:24.815943,75984.15094339622,1.264359111741282e-09
503396,1970-01-19T21:06:24.966887,75984.30188679245,1.1519661704438624e-09
503413,1970-01-19T21:06:27.532925,75986.8679245283,9.791337344425275e-10
503414,1970-01-19T21:06:27.683868,75987.01886792453,1.1724323032822863e-09
503415,1970-01-19T21:06:27.834811,75987.16981132075,1.1691065559499247e-09
503416,1970-01-19T21:06:27.985755,75987.32075471699,9.614739709501202e-10
503426,1970-01-19T21:06:29.495189,75988.83018867925,9.197960489052888e-10
503465,1970-01-19T21:06:35.381981,75994.71698113208,1.02415312777709e-09
503466,1970-01-19T21:06:35.532925,75994.8679245283,1.0891320007735919e-09
503478,1970-01-19T21:06:37.344245,75996.67924528301,9.360421236608211e-10
503479,1970-01-19T21:06:37.495189,75996.83018867925,8.91691654714681e-10
503492,1970-01-19T21:06:39.457453,75998.7924528302,1.0494424274694075e-09
503493,1970-01-19T21:06:39.608396,75998.94339622642,1.2912603291927606e-09
503494,1970-01-19T21:06:39.759340,75999.09433962264,9.283936445163576e-10
503507,1970-01-19T21:06:41.721604,76001.05660377358,1.2491488081478606e-09
503508,1970-01-19T21:06:41.872547,76001.2075471698,1.7075851039814023e-09
503509,1970-01-19T21:06:42.023491,76001.35849056604,1.4812688956872443e-09
503529,1970-01-19T21:06:45.042358,76004.37735849057,1.171827829688426e-09
503530,1970-01-19T21:06:45.193302,76004.52830188679,1.6399229091344901e-09
503531,1970-01-19T21:06:45.344245,76004.67924528301,1.5058506303919902e-09
503552,1970-01-19T21:06:48.514057,76007.84905660378,1.0246236063782876e-09
503553,1970-01-19T21:06:48.665000,76008.0,1.1226819587611206e-09
503554,1970-01-19T21:06:48.815943,76008.15094339622,9.37092815702484e-10
503567,1970-01-19T21:06:50.778208,76010.11320754717,1.0903619630504287e-09
503568,1970-01-19T21:06:50.929151,76010.2641509434,2.0734190604549837e-09
503569,1970-01-19T21:06:51.080094,76010.41509433962,2.6117394321747423e-09
503570,1970-01-19T21:06:51.231038,76010.56603773584,2.5520105986660943e-09
503571,1970-01-19T21:06:51.381981,76010.71698113208,1.918716620926989e-09
503585,1970-01-19T21:06:53.495189,76012.83018867925,8.904350693187196e-10
503586,1970-01-19T21:06:53.646132,76012.98113207547,1.580387008021001e-09
503587,1970-01-19T21:06:53.797075,76013.1320754717,1.8210531546398591e-09
503588,1970-01-19T21:06:53.948019,76013.28301886792,1.4669837825415564e-09
503601,1970-01-19T21:06:55.910283,76015.24528301887,1.6108860955001042e-09
503602,1970-01-19T21:06:56.061226,76015.39622641509,1.6487687192037935e-09
503603,1970-01-19T21:06:56.212170,76015.54716981133,1.143200429481383e-09
503617,1970-01-19T21:06:58.325377,76017.6603773585,9.243982798600423e-10
503631,1970-01-19T21:07:00.438585,76019.77358490566,1.000099274129058e-09
503632,1970-01-19T21:07:00.589528,76019.92452830188,1.658531327296613e-09
503633,1970-01-19T21:07:00.740472,76020.07547169812,1.6489369651343866e-09
503634,1970-01-19T21:07:00.891415,76020.22641509434,9.727021949296455e-10
503647,1970-01-19T21:07:02.853679,76022.18867924529,1.133938762733392e-09
503648,1970-01-19T21:07:03.004623,76022.3396226415,1.568002318306963e-09
503649,1970-01-19T21:07:03.155566,76022.49056603774,1.288382873756402e-09
503657,1970-01-19T21:07:04.363113,76023.69811320755,1.0700393367275024e-09
503665,1970-01-19T21:07:05.570660,76024.90566037736,1.4629058640818456e-09
503666,1970-01-19T21:07:05.721604,76025.05660377358,2.1438966282230366e-09
503667,1970-01-19T21:07:05.872547,76025.2075471698,2.008009803869586e-09
503668,1970-01-19T21:07:06.023491,76025.35849056604,1.0413353686873815e-09
503681,1970-01-19T21:07:07.985755,76027.32075471699,1.3190818530482535e-09
503682,1970-01-19T21:07:08.136698,76027.47169811321,1.407041999005923e-09
503696,1970-01-19T21:07:10.249906,76029.58490566038,1.911644908151382e-09
503697,1970-01-19T21:07:10.400849,76029.7358490566,2.7757792951608473e-09
503698,1970-01-19T21:07:10.551792,76029.88679245283,2.595129623166989e-09
503699,1970-01-19T21:07:10.702736,76030.03773584905,1.501837662628073e-09
503721,1970-01-19T21:07:14.023491,76033.35849056604,1.2699718288094096e-09
503722,1970-01-19T21:07:14.174434,76033.50943396226,1.0404100422900854e-09
503729,1970-01-19T21:07:15.231038,76034.56603773584,1.6239098118327128e-09
503730,1970-01-19T21:07:15.381981,76034.71698113208,2.00132124794126e-09
503731,1970-01-19T21:07:15.532925,76034.8679245283,1.3966273598499232e-09
503738,1970-01-19T21:07:16.589528,76035.92452830188,1.104246326435024e-09
503745,1970-01-19T21:07:17.646132,76036.98113207547,1.4753938041093632e-09
503746,1970-01-19T21:07:17.797075,76037.1320754717,1.348580940561229e-09
503765,1970-01-19T21:07:20.665000,76040.0,1.1670323345310934e-09
503766,1970-01-19T21:07:20.815943,76040.15094339622,1.048233325246931e-09
503772,1970-01-19T21:07:21.721604,76041.05660377358,1.0345518932814599e-09
503773,1970-01-19T21:07:21.872547,76041.2075471698,1.947938512927006e-09
503774,1970-01-19T21:07:22.023491,76041.35849056604,1.983691842061912e-09
503775,1970-01-19T21:07:22.174434,76041.50943396226,1.1975714235369703e-09
503788,1970-01-19T21:07:24.136698,76043.47169811321,1.245598392827038e-09
503789,1970-01-19T21:07:24.287642,76043.62264150943,1.3289801338791423e-09
503790,1970-01-19T21:07:24.438585,76043.77358490566,9.51323328353557e-10
503807,1970-01-19T21:07:27.004623,76046.3396226415,9.99588977697888e-10
503808,1970-01-19T21:07:27.155566,76046.49056603774,1.7201318088048726e-09
503809,1970-01-19T21:07:27.306509,76046.64150943396,1.932414433099232e-09
503810,1970-01-19T21:07:27.457453,76046.7924528302,1.4592942750593787e-09
503833,1970-01-19T21:07:30.929151,76050.2641509434,1.0315753834500495e-09
503834,1970-01-19T21:07:31.080094,76050.41509433962,1.2236997944595111e-09
503835,1970-01-19T21:07:31.231038,76050.56603773584,1.1854176988852551e-09
503850,1970-01-19T21:07:33.495189,76052.83018867925,1.6566878774895603e-09
503851,1970-01-19T21:07:33.646132,76052.98113207547,2.1082412080625606e-09
503852,1970-01-19T21:07:33.797075,76053.1320754717,1.8525546750258198e-09
503853,1970-01-19T21:07:33.948019,76053.28301886792,1.06505507454244e-09
503865,1970-01-19T21:07:35.759340,76055.09433962264,9.219679533030717e-10
503892,1970-01-19T21:07:39.834811,76059.16981132075,1.3856657491173202e-09
503893,1970-01-19T21:07:39.985755,76059.32075471699,2.043392303625492e-09
503894,1970-01-19T21:07:40.136698,76059.47169811321,1.751520803984886e-09
503913,1970-01-19T21:07:43.004623,76062.3396226415,1.104505965758945e-09
503914,1970-01-19T21:07:43.155566,76062.49056603774,1.1884828557868986e-09
503920,1970-01-19T21:07:44.061226,76063.39622641509,8.947068814827076e-10
503921,1970-01-19T21:07:44.212170,76063.54716981133,1.293140376536294e-09
503922,1970-01-19T21:07:44.363113,76063.69811320755,9.108037013005283e-10
503963,1970-01-19T21:07:50.551792,76069.88679245283,9.453369625650828e-10
503985,1970-01-19T21:07:53.872547,76073.2075471698,9.715857452175331e-10
504015,1970-01-19T21:07:58.400849,76077.7358490566,1.2396178446254656e-09
504023,1970-01-19T21:07:59.608396,76078.94339622642,1.325269453036182e-09
504024,1970-01-19T21:07:59.759340,76079.09433962264,1.118226228091485e-09
504051,1970-01-19T21:08:03.834811,76083.16981132075,1.1791581165822047e-09
504052,1970-01-19T21:08:03.985755,76083.32075471699,1.3048279837351066e-09
504053,1970-01-19T21:08:04.136698,76083.47169811321,1.0765148277799226e-09
504111,1970-01-19T21:08:12.891415,76092.22641509434,9.517348488228683e-10
504112,1970-01-19T21:08:13.042358,76092.37735849057,1.1144313670116754e-09
504113,1970-01-19T21:08:13.193302,76092.52830188679,1.1518689653864626e-09
504114,1970-01-19T21:08:13.344245,76092.67924528301,9.978505712427995e-10
504156,1970-01-19T21:08:19.683868,76099.01886792453,9.41226389879959e-10
504157,1970-01-19T21:08:19.834811,76099.16981132075,9.92476700817197e-10
504165,1970-01-19T21:08:21.042358,76100.37735849057,1.1758626708878731e-09
504166,1970-01-19T21:08:21.193302,76100.52830188679,1.3583560382763035e-09
504167,1970-01-19T21:08:21.344245,76100.67924528301,1.0311710384181366e-09
504194,1970-01-19T21:08:25.419717,76104.75471698113,9.84751853625137e-10
504195,1970-01-19T21:08:25.570660,76104.90566037736,1.0169940115149615e-09
504202,1970-01-19T21:08:26.627264,76105.96226415095,1.181435893278305e-09
504209,1970-01-19T21:08:27.683868,76107.01886792453,1.1477647695046327e-09
504210,1970-01-19T21:08:27.834811,76107.16981132075,9.34887272718677e-10
504217,1970-01-19T21:08:28.891415,76108.22641509434,1.2193140649117219e-09
504218,1970-01-19T21:08:29.042358,76108.37735849057,1.2409753311397716e-09
504237,1970-01-19T21:08:31.910283,76111.24528301887,9.471287600039964e-10
504238,1970-01-19T21:08:32.061226,76111.39622641509,1.0071970850182008e-09
504252,1970-01-19T21:08:34.174434,76113.50943396226,1.0835097277285835e-09
504253,1970-01-19T21:08:34.325377,76113.6603773585,1.4665836016716932e-09
504254,1970-01-19T21:08:34.476321,76113.81132075471,1.454587904264534e-09
504255,1970-01-19T21:08:34.627264,76113.96226415095,1.0831041217900119e-09
504268,1970-01-19T21:08:36.589528,76115.92452830188,1.175217656121712e-09
504269,1970-01-19T21:08:36.740472,76116.07547169812,1.4800077451984707e-09
504270,1970-01-19T21:08:36.891415,76116.22641509434,1.4633404157395724e-09
504271,1970-01-19T21:08:37.042358,76116.37735849057,1.1035624763994732e-09
504286,1970-01-19T21:08:39.306509,76118.64150943396,1.5506412473753602e-09
504287,1970-01-19T21:08:39.457453,76118.7924528302,2.0605527405343464e-09
504288,1970-01-19T21:08:39.608396,76118.94339622642,1.7879472894707994e-09
504302,1970-01-19T21:08:41.721604,76121.05660377358,1.3281669630174702e-09
504303,1970-01-19T21:08:41.872547,76121.2075471698,2.0841526879660446e-09
504304,1970-01-19T21:08:42.023491,76121.35849056604,2.0609400257326993e-09
504305,1970-01-19T21:08:42.174434,76121.50943396226,1.243319106733783e-09
504332,1970-01-19T21:08:46.249906,76125.58490566038,9.374554953709312e-10
504346,1970-01-19T21:08:48.363113,76127.69811320755,1.5169806003422475e-09
504347,1970-01-19T21:08:48.514057,76127.84905660378,1.4699419332561327e-09
504355,1970-01-19T21:08:49.721604,76129.05660377358,1.1336073100106843e-09
504356,1970-01-19T21:08:49.872547,76129.2075471698,1.1887649584498682e-09
504396,1970-01-19T21:08:55.910283,76135.24528301887,1.1153928008891779e-09
504397,1970-01-19T21:08:56.061226,76135.39622641509,1.0038063172873706e-09
504429,1970-01-19T21:09:00.891415,76140.22641509434,1.2700490477052164e-09
504430,1970-01-19T21:09:01.042358,76140.37735849057,1.1144862375797363e-09
504455,1970-01-19T21:09:04.815943,76144.15094339622,9.634994447306904e-10
504456,1970-01-19T21:09:04.966887,76144.30188679245,1.0765163379877235e-09
504488,1970-01-19T21:09:09.797075,76149.1320754717,9.455709927363554e-10
504489,1970-01-19T21:09:09.948019,76149.28301886792,9.426686871029914e-10
504503,1970-01-19T21:09:12.061226,76151.39622641509,1.5259308394752471e-09
504504,1970-01-19T21:09:12.212170,76151.54716981133,1.8359772375107817e-09
504505,1970-01-19T21:09:12.363113,76151.69811320755,2.146023635576208e-09
504506,1970-01-19T21:09:12.514057,76151.84905660378,1.1413789819123424e-09
504582,1970-01-19T21:09:23.985755,76163.32075471699,1.2168691694790195e-09
504583,1970-01-19T21:09:24.136698,76163.47169811321,1.2950898332311515e-09
504597,1970-01-19T21:09:26.249906,76165.58490566038,9.73916944183218e-10
504598,1970-01-19T21:09:26.400849,76165.7358490566,1.219834648218804e-09
504599,1970-01-19T21:09:26.551792,76165.88679245283,1.0027359257905404e-09
504635,1970-01-19T21:09:31.985755,76171.32075471699,1.088814637714901e-09
504636,1970-01-19T21:09:32.136698,76171.47169811321,1.304706167040145e-09
504643,1970-01-19T21:09:33.193302,76172.52830188679,1.1140378941392731e-09
504644,1970-01-19T21:09:33.344245,76172.67924528301,1.0509426931345154e-09
504651,1970-01-19T21:09:34.400849,76173.7358490566,1.145085887968543e-09
504670,1970-01-19T21:09:37.268774,76176.60377358491,1.2013971627933763e-09
504671,1970-01-19T21:09:37.419717,76176.75471698113,1.3852729176885675e-09
504672,1970-01-19T21:09:37.570660,76176.90566037736,9.144683797960451e-10
504678,1970-01-19T21:09:38.476321,76177.81132075471,9.64890745682954e-10
504679,1970-01-19T21:09:38.627264,76177.96226415095,1.205401884419557e-09
504694,1970-01-19T21:09:40.891415,76180.22641509434,1.329478589245621e-09
504695,1970-01-19T21:09:41.042358,76180.37735849057,1.4531575115097403e-09
504696,1970-01-19T21:09:41.193302,76180.52830188679,9.606775810741964e-10
504712,1970-01-19T21:09:43.608396,76182.94339622642,9.472997019556547e-10
504713,1970-01-19T21:09:43.759340,76183.09433962264,1.075748446927154e-09
504714,1970-01-19T21:09:43.910283,76183.24528301887,9.956189540003234e-10
504735,1970-01-19T21:09:47.080094,76186.41509433962,1.1617891462644798e-09
504736,1970-01-19T21:09:47.231038,76186.56603773584,1.4274630327250382e-09
504737,1970-01-19T21:09:47.381981,76186.71698113208,1.0223369429705967e-09
504774,1970-01-19T21:09:52.966887,76192.30188679245,9.722228771590246e-10
504775,1970-01-19T21:09:53.117830,76192.45283018867,1.083567178357377e-09
504786,1970-01-19T21:09:54.778208,76194.11320754717,1.1066434504628904e-09
504787,1970-01-19T21:09:54.929151,76194.2641509434,9.123252595772395e-10
504808,1970-01-19T21:09:58.098962,76197.43396226416,1.061653009460859e-09
504809,1970-01-19T21:09:58.249906,76197.58490566038,8.92503923861339e-10
504828,1970-01-19T21:10:01.117830,76200.45283018867,1.3041113116217126e-09
504829,1970-01-19T21:10:01.268774,76200.60377358491,1.5367100007621516e-09
504830,1970-01-19T21:10:01.419717,76200.75471698113,9.990635946012814e-10
504837,1970-01-19T21:10:02.476321,76201.81132075471,1.1637072390780355e-09
504845,1970-01-19T21:10:03.683868,76203.01886792453,1.2331692786914502e-09
504846,1970-01-19T21:10:03.834811,76203.16981132075,9.804415537430587e-10
504851,1970-01-19T21:10:04.589528,76203.92452830188,9.943734308458907e-10
504852,1970-01-19T21:10:04.740472,76204.07547169812,1.4297599665158027e-09
504853,1970-01-19T21:10:04.891415,76204.22641509434,1.2370671815859158e-09
504868,1970-01-19T21:10:07.155566,76206.49056603774,9.001963201558182e-10
504869,1970-01-19T21:10:07.306509,76206.64150943396,1.0093583471103308e-09
504882,1970-01-19T21:10:09.268774,76208.60377358491,9.594526491265763e-10
504883,1970-01-19T21:10:09.419717,76208.75471698113,1.2020251219224542e-09
504884,1970-01-19T21:10:09.570660,76208.90566037736,1.0274211497297774e-09
504903,1970-01-19T21:10:12.438585,76211.77358490566,9.023844092365483e-10
504917,1970-01-19T21:10:14.551792,76213.88679245283,9.158050119753387e-10
504918,1970-01-19T21:10:14.702736,76214.03773584905,9.353896301162871e-10
504935,1970-01-19T21:10:17.268774,76216.60377358491,9.210877323629616e-10
504936,1970-01-19T21:10:17.419717,76216.75471698113,9.020665499309415e-10
504991,1970-01-19T21:10:25.721604,76225.05660377358,9.583887971380503e-10
505023,1970-01-19T21:10:30.551792,76229.88679245283,9.417435615857479e-10
505040,1970-01-19T21:10:33.117830,76232.45283018867,1.1547289298719748e-09
505041,1970-01-19T21:10:33.268774,76232.60377358491,1.1396188962289215e-09
505048,1970-01-19T21:10:34.325377,76233.6603773585,9.298778883466723e-10
505089,1970-01-19T21:10:40.514057,76239.84905660378,9.872070051471467e-10
505090,1970-01-19T21:10:40.665000,76240.0,1.521673146456162e-09
505091,1970-01-19T21:10:40.815943,76240.15094339622,1.551719975362817e-09
505092,1970-01-19T21:10:40.966887,76240.30188679245,1.0033781247786942e-09
505124,1970-01-19T21:10:45.797075,76245.1320754717,1.09814392570201e-09
505125,1970-01-19T21:10:45.948019,76245.28301886792,1.0087304840425046e-09
505131,1970-01-19T21:10:46.853679,76246.18867924529,1.0178992826199315e-09
505132,1970-01-19T21:10:47.004623,76246.3396226415,1.5020438225096242e-09
505133,1970-01-19T21:10:47.155566,76246.49056603774,1.2919456153420934e-09
505147,1970-01-19T21:10:49.268774,76248.60377358491,1.1563509010454282e-09
505148,1970-01-19T21:10:49.419717,76248.75471698113,1.0430263129087183e-09
505174,1970-01-19T21:10:53.344245,76252.67924528301,1.099171223213989e-09
505175,1970-01-19T21:10:53.495189,76252.83018867925,1.2174621544824842e-09
505176,1970-01-19T21:10:53.646132,76252.98113207547,9.153958233595772e-10
505190,1970-01-19T21:10:55.759340,76255.09433962264,9.61295355711832e-10
505191,1970-01-19T21:10:55.910283,76255.24528301887,1.553884025799182e-09
505192,1970-01-19T21:10:56.061226,76255.39622641509,1.6078010030137036e-09
505193,1970-01-19T21:10:56.212170,76255.54716981133,1.1222421791285611e-09
505206,1970-01-19T21:10:58.174434,76257.50943396226,9.826800654441231e-10
505207,1970-01-19T21:10:58.325377,76257.6603773585,1.4377693866168202e-09
505208,1970-01-19T21:10:58.476321,76257.81132075471,1.3830991150117995e-09
505223,1970-01-19T21:11:00.740472,76260.07547169812,1.2894149275133671e-09
505224,1970-01-19T21:11:00.891415,76260.22641509434,1.516177782309249e-09
505225,1970-01-19T21:11:01.042358,76260.37735849057,1.1272183227576799e-09
505243,1970-01-19T21:11:03.759340,76263.09433962264,1.3248750635678763e-09
505244,1970-01-19T21:11:03.910283,76263.24528301887,2.3268527319275914e-09
505245,1970-01-19T21:11:04.061226,76263.39622641509,2.0784427468164446e-09
505246,1970-01-19T21:11:04.212170,76263.54716981133,1.8300327617052974e-09
505259,1970-01-19T21:11:06.174434,76265.50943396226,1.2658524514025406e-09
505260,1970-01-19T21:11:06.325377,76265.6603773585,2.2159112496883424e-09
505261,1970-01-19T21:11:06.476321,76265.81132075471,1.9475121362151702e-09
505262,1970-01-19T21:11:06.627264,76265.96226415095,1.6791130227419975e-09
505289,1970-01-19T21:11:10.702736,76270.03773584905,8.972006269402175e-10
505290,1970-01-19T21:11:10.853679,76270.18867924529,1.500576143837769e-09
505291,1970-01-19T21:11:11.004623,76270.3396226415,1.470562690592125e-09
505301,1970-01-19T21:11:12.514057,76271.84905660378,1.096342867644226e-09
505302,1970-01-19T21:11:12.665000,76272.0,1.0468341456108646e-09
505324,1970-01-19T21:11:15.985755,76275.32075471699,1.0133662895629883e-09
505332,1970-01-19T21:11:17.193302,76276.52830188679,9.62037048132077e-10
505333,1970-01-19T21:11:17.344245,76276.67924528301,1.6407429418351952e-09
505334,1970-01-19T21:11:17.495189,76276.83018867925,1.6179901086129327e-09
505335,1970-01-19T21:11:17.646132,76276.98113207547,9.9887893644402e-10
505350,1970-01-19T21:11:19.910283,76279.24528301887,1.0511799971429722e-09
505351,1970-01-19T21:11:20.061226,76279.39622641509,1.2431471367378684e-09
505352,1970-01-19T21:11:20.212170,76279.54716981133,9.609229138359696e-10
505388,1970-01-19T21:11:25.646132,76284.98113207547,1.5054255858278743e-09
505389,1970-01-19T21:11:25.797075,76285.1320754717,1.573121820117966e-09
505390,1970-01-19T21:11:25.948019,76285.28301886792,1.0701978363831048e-09
505419,1970-01-19T21:11:30.325377,76289.6603773585,1.0421405076705807e-09
505420,1970-01-19T21:11:30.476321,76289.81132075471,1.1614418979767072e-09
505427,1970-01-19T21:11:31.532925,76290.8679245283,1.3272387883208766e-09
505428,1970-01-19T21:11:31.683868,76291.01886792453,1.268176609538943e-09
505477,1970-01-19T21:11:39.080094,76298.41509433962,9.809112722447272e-10
505478,1970-01-19T21:11:39.231038,76298.56603773584,1.0609992492416112e-09
505486,1970-01-19T21:11:40.438585,76299.77358490566,1.1396101936412807e-09
505487,1970-01-19T21:11:40.589528,76299.92452830188,1.0869132030733824e-09
505513,1970-01-19T21:11:44.514057,76303.84905660378,1.1680839589913703e-09
505514,1970-01-19T21:11:44.665000,76304.0,9.253790508380935e-10
505533,1970-01-19T21:11:47.532925,76306.8679245283,9.027187739971884e-10
505541,1970-01-19T21:11:48.740472,76308.07547169812,1.4632299766165375e-09
505542,1970-01-19T21:11:48.891415,76308.22641509434,1.1571087908006946e-09
505547,1970-01-19T21:11:49.646132,76308.98113207547,9.113912567212099e-10
505548,1970-01-19T21:11:49.797075,76309.1320754717,1.332267690440703e-09
505549,1970-01-19T21:11:49.948019,76309.28301886792,1.006611729025502e-09
505587,1970-01-19T21:11:55.683868,76315.01886792453,9.871455634539304e-10
505594,1970-01-19T21:11:56.740472,76316.07547169812,1.0161798313265398e-09
505595,1970-01-19T21:11:56.891415,76316.22641509434,1.0642116286718778e-09
505610,1970-01-19T21:11:59.155566,76318.49056603774,1.0930815513117436e-09
505617,1970-01-19T21:12:00.212170,76319.54716981133,9.092698476025051e-10
505618,1970-01-19T21:12:00.363113,76319.69811320755,9.24557021963208e-10
505625,1970-01-19T21:12:01.419717,76320.75471698113,1.163166148092874e-09
505626,1970-01-19T21:12:01.570660,76320.90566037736,1.4432371231052255e-09
505627,1970-01-19T21:12:01.721604,76321.05660377358,9.483499461307346e-10
505666,1970-01-19T21:12:07.608396,76326.94339622642,1.0229993868613007e-09
505667,1970-01-19T21:12:07.759340,76327.09433962264,1.498973873546637e-09
505668,1970-01-19T21:12:07.910283,76327.24528301887,1.5444323881248975e-09
505669,1970-01-19T21:12:08.061226,76327.39622641509,1.086446469509558e-09
505684,1970-01-19T21:12:10.325377,76329.6603773585,9.66565152782874e-10
505690,1970-01-19T21:12:11.231038,76330.56603773584,9.0960632308643e-10
505691,1970-01-19T21:12:11.381981,76330.71698113208,1.073075397390604e-09
505705,1970-01-19T21:12:13.495189,76332.83018867925,1.106428525634622e-09
505706,1970-01-19T21:12:13.646132,76332.98113207547,9.72057282780665e-10
505750,1970-01-19T21:12:20.287642,76339.62264150943,9.143419581432715e-10
505765,1970-01-19T21:12:22.551792,76341.88679245283,1.0898426984983186e-09
505766,1970-01-19T21:12:22.702736,76342.03773584905,1.2645845314193016e-09
505767,1970-01-19T21:12:22.853679,76342.18867924529,1.042810724598803e-09
505783,1970-01-19T21:12:25.268774,76344.60377358491,9.986411327200123e-10
505784,1970-01-19T21:12:25.419717,76344.75471698113,1.3845280342560255e-09
505785,1970-01-19T21:12:25.570660,76344.90566037736,1.481974146155754e-09
505786,1970-01-19T21:12:25.721604,76345.05660377358,1.2164900273234207e-09
505847,1970-01-19T21:12:34.929151,76354.2641509434,1.1300893941738404e-09
505848,1970-01-19T21:12:35.080094,76354.41509433962,1.681726230899144e-09
505849,1970-01-19T21:12:35.231038,76354.56603773584,1.522336031799867e-09
505861,1970-01-19T21:12:37.042358,76356.37735849057,1.0475486596737126e-09
505862,1970-01-19T21:12:37.193302,76356.52830188679,1.3529620940051215e-09
505863,1970-01-19T21:12:37.344245,76356.67924528301,1.237644471875167e-09
505881,1970-01-19T21:12:40.061226,76359.39622641509,1.021115579733032e-09
505882,1970-01-19T21:12:40.212170,76359.54716981133,1.0364443580442563e-09
505898,1970-01-19T21:12:42.627264,76361.96226415095,1.5439716186047607e-09
505899,1970-01-19T21:12:42.778208,76362.11320754717,1.605117409445758e-09
505900,1970-01-19T21:12:42.929151,76362.2641509434,1.0311031631606303e-09
505930,1970-01-19T21:12:47.457453,76366.7924528302,1.2018642393034942e-09
505931,1970-01-19T21:12:47.608396,76366.94339622642,1.5904868131242155e-09
505932,1970-01-19T21:12:47.759340,76367.09433962264,1.46480460228325e-09
505976,1970-01-19T21:12:54.400849,76373.7358490566,9.38518391034847e-10
505977,1970-01-19T21:12:54.551792,76373.88679245283,9.374530563333043e-10
505993,1970-01-19T21:12:56.966887,76376.30188679245,9.652969177081004e-10
505994,1970-01-19T21:12:57.117830,76376.45283018867,1.249772955137946e-09
505995,1970-01-19T21:12:57.268774,76376.60377358491,1.0257756290117143e-09
506008,1970-01-19T21:12:59.231038,76378.56603773584,1.1425405645374338e-09
506009,1970-01-19T21:12:59.381981,76378.71698113208,9.81012086672241e-10
506028,1970-01-19T21:13:02.249906,76381.58490566038,9.079363695571147e-10
506029,1970-01-19T21:13:02.400849,76381.7358490566,1.2461030522977694e-09
506030,1970-01-19T21:13:02.551792,76381.88679245283,1.1871878369115851e-09
506044,1970-01-19T21:13:04.665000,76384.0,1.155481971329955e-09
506045,1970-01-19T21:13:04.815943,76384.15094339622,1.254714027067555e-09
